,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_C,param_max_iter,param_penalty,param_solver,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score
203,0.00012071927388509114,2.5923262326399626e-06,0.0,0.0,0.012742749857031334,100,l1,sag,"{'C': 0.012742749857031334, 'max_iter': 100, 'penalty': 'l1', 'solver': 'sag'}",,,,,,561
204,0.0019423961639404297,0.0016247619700151222,0.0008928775787353516,0.0008936915763777974,0.012742749857031334,100,l1,saga,"{'C': 0.012742749857031334, 'max_iter': 100, 'penalty': 'l1', 'solver': 'saga'}",0.703125,0.7007874015748031,0.7007874015748031,0.7015666010498688,0.0011019544654318027,433
205,0.0016169548034667969,0.00040422185559742805,0.00030867258707682293,2.7913194485577364e-05,0.012742749857031334,100,l2,lbfgs,"{'C': 0.012742749857031334, 'max_iter': 100, 'penalty': 'l2', 'solver': 'lbfgs'}",0.8203125,0.8267716535433071,0.8110236220472441,0.8193692585301836,0.006463611083237897,169
206,0.006887038548787435,0.0066453417992570546,0.00045228004455566406,0.00020558290901294713,0.012742749857031334,100,l2,newton-cg,"{'C': 0.012742749857031334, 'max_iter': 100, 'penalty': 'l2', 'solver': 'newton-cg'}",0.8203125,0.8267716535433071,0.8110236220472441,0.8193692585301836,0.006463611083237897,169
207,0.0022770563761393228,0.001514776768548302,0.0009801387786865234,0.0009404222722488343,0.012742749857031334,100,l2,liblinear,"{'C': 0.012742749857031334, 'max_iter': 100, 'penalty': 'l2', 'solver': 'liblinear'}",0.828125,0.8267716535433071,0.8267716535433071,0.8272227690288713,0.0006379736378815755,1
208,0.0015465418497721355,0.000537921501301245,0.00032750765482584637,3.657910497304617e-05,0.012742749857031334,100,l2,sag,"{'C': 0.012742749857031334, 'max_iter': 100, 'penalty': 'l2', 'solver': 'sag'}",0.8203125,0.8267716535433071,0.8110236220472441,0.8193692585301836,0.006463611083237897,169
209,0.0026537577311197915,0.002280727308839875,0.0004976590474446615,0.0003230070139319407,0.012742749857031334,100,l2,saga,"{'C': 0.012742749857031334, 'max_iter': 100, 'penalty': 'l2', 'solver': 'saga'}",0.8203125,0.8267716535433071,0.8110236220472441,0.8193692585301836,0.006463611083237897,169
210,0.0004066626230875651,2.9861285902219052e-05,0.0,0.0,0.012742749857031334,1000,l1,lbfgs,"{'C': 0.012742749857031334, 'max_iter': 1000, 'penalty': 'l1', 'solver': 'lbfgs'}",,,,,,561
211,0.0003906091054280599,1.9311741382131557e-05,0.0,0.0,0.012742749857031334,1000,l1,newton-cg,"{'C': 0.012742749857031334, 'max_iter': 1000, 'penalty': 'l1', 'solver': 'newton-cg'}",,,,,,561
212,0.002936681111653646,0.001111534491673399,0.0012898445129394531,0.00040348219813320254,0.012742749857031334,1000,l1,liblinear,"{'C': 0.012742749857031334, 'max_iter': 1000, 'penalty': 'l1', 'solver': 'liblinear'}",0.296875,0.2992125984251969,0.2992125984251969,0.29843339895013127,0.0011019544654318027,537
213,0.0003753503163655599,0.00032763630770692284,0.0,0.0,0.012742749857031334,1000,l1,sag,"{'C': 0.012742749857031334, 'max_iter': 1000, 'penalty': 'l1', 'solver': 'sag'}",,,,,,561
214,0.0017031033833821614,0.0005964984875092177,0.0007119973500569662,0.00026659997308052156,0.012742749857031334,1000,l1,saga,"{'C': 0.012742749857031334, 'max_iter': 1000, 'penalty': 'l1', 'solver': 'saga'}",0.703125,0.7007874015748031,0.7007874015748031,0.7015666010498688,0.0011019544654318027,433
215,0.007129510243733724,0.006176169746246444,0.0006182988484700521,0.0003683054595850586,0.012742749857031334,1000,l2,lbfgs,"{'C': 0.012742749857031334, 'max_iter': 1000, 'penalty': 'l2', 'solver': 'lbfgs'}",0.8203125,0.8267716535433071,0.8110236220472441,0.8193692585301836,0.006463611083237897,169
216,0.0030073324839274087,0.0005285170557479175,0.0008029143015543619,0.0003023917978817943,0.012742749857031334,1000,l2,newton-cg,"{'C': 0.012742749857031334, 'max_iter': 1000, 'penalty': 'l2', 'solver': 'newton-cg'}",0.8203125,0.8267716535433071,0.8110236220472441,0.8193692585301836,0.006463611083237897,169
217,0.0030728975931803384,0.00084543919182454,0.0014073848724365234,0.0004543495431110553,0.012742749857031334,1000,l2,liblinear,"{'C': 0.012742749857031334, 'max_iter': 1000, 'penalty': 'l2', 'solver': 'liblinear'}",0.828125,0.8267716535433071,0.8267716535433071,0.8272227690288713,0.0006379736378815755,1
218,0.004428863525390625,0.0016854796808117778,0.0010391076405843098,8.61500461918107e-05,0.012742749857031334,1000,l2,sag,"{'C': 0.012742749857031334, 'max_iter': 1000, 'penalty': 'l2', 'solver': 'sag'}",0.8203125,0.8267716535433071,0.8110236220472441,0.8193692585301836,0.006463611083237897,169
219,0.0017503897349039714,0.000945005883222634,0.0009050369262695312,0.0008916870370467186,0.012742749857031334,1000,l2,saga,"{'C': 0.012742749857031334, 'max_iter': 1000, 'penalty': 'l2', 'solver': 'saga'}",0.8203125,0.8267716535433071,0.8110236220472441,0.8193692585301836,0.006463611083237897,169
220,0.00012612342834472656,5.993750138271587e-06,0.0,0.0,0.012742749857031334,2500,l1,lbfgs,"{'C': 0.012742749857031334, 'max_iter': 2500, 'penalty': 'l1', 'solver': 'lbfgs'}",,,,,,561
221,0.00012087821960449219,8.920806376395086e-07,0.0,0.0,0.012742749857031334,2500,l1,newton-cg,"{'C': 0.012742749857031334, 'max_iter': 2500, 'penalty': 'l1', 'solver': 'newton-cg'}",,,,,,561
222,0.0005476474761962891,2.6726286711866906e-05,0.000255584716796875,8.742737017747923e-06,0.012742749857031334,2500,l1,liblinear,"{'C': 0.012742749857031334, 'max_iter': 2500, 'penalty': 'l1', 'solver': 'liblinear'}",0.296875,0.2992125984251969,0.2992125984251969,0.29843339895013127,0.0011019544654318027,537
223,0.00012302398681640625,2.0601719851200933e-06,0.0,0.0,0.012742749857031334,2500,l1,sag,"{'C': 0.012742749857031334, 'max_iter': 2500, 'penalty': 'l1', 'solver': 'sag'}",,,,,,561
224,0.0008826255798339844,0.00012476393596090276,0.0002799828847249349,2.4004487519140704e-05,0.012742749857031334,2500,l1,saga,"{'C': 0.012742749857031334, 'max_iter': 2500, 'penalty': 'l1', 'solver': 'saga'}",0.703125,0.7007874015748031,0.7007874015748031,0.7015666010498688,0.0011019544654318027,433
225,0.0014035701751708984,4.653785721549026e-05,0.0003000895182291667,1.9142238893285874e-05,0.012742749857031334,2500,l2,lbfgs,"{'C': 0.012742749857031334, 'max_iter': 2500, 'penalty': 'l2', 'solver': 'lbfgs'}",0.8203125,0.8267716535433071,0.8110236220472441,0.8193692585301836,0.006463611083237897,169
226,0.004752238591512044,0.003687313556869697,0.00035079320271809894,3.657910497304617e-05,0.012742749857031334,2500,l2,newton-cg,"{'C': 0.012742749857031334, 'max_iter': 2500, 'penalty': 'l2', 'solver': 'newton-cg'}",0.8203125,0.8267716535433071,0.8110236220472441,0.8193692585301836,0.006463611083237897,169
227,0.0007507006327311198,2.6958056202181965e-05,0.0002903938293457031,2.2599096677922173e-05,0.012742749857031334,2500,l2,liblinear,"{'C': 0.012742749857031334, 'max_iter': 2500, 'penalty': 'l2', 'solver': 'liblinear'}",0.828125,0.8267716535433071,0.8267716535433071,0.8272227690288713,0.0006379736378815755,1
228,0.0010421276092529297,2.4565213913710133e-05,0.00026289621988932293,5.388939701132674e-06,0.012742749857031334,2500,l2,sag,"{'C': 0.012742749857031334, 'max_iter': 2500, 'penalty': 'l2', 'solver': 'sag'}",0.8203125,0.8267716535433071,0.8110236220472441,0.8193692585301836,0.006463611083237897,169
229,0.0029599666595458984,0.0015568055673161724,0.0010472933451334636,0.0006597300238629173,0.012742749857031334,2500,l2,saga,"{'C': 0.012742749857031334, 'max_iter': 2500, 'penalty': 'l2', 'solver': 'saga'}",0.8203125,0.8267716535433071,0.8110236220472441,0.8193692585301836,0.006463611083237897,169
230,0.0001350243886311849,1.8028957288677518e-05,0.0,0.0,0.012742749857031334,5000,l1,lbfgs,"{'C': 0.012742749857031334, 'max_iter': 5000, 'penalty': 'l1', 'solver': 'lbfgs'}",,,,,,561
231,0.00011658668518066406,1.2765231453743784e-06,0.0,0.0,0.012742749857031334,5000,l1,newton-cg,"{'C': 0.012742749857031334, 'max_iter': 5000, 'penalty': 'l1', 'solver': 'newton-cg'}",,,,,,561
232,0.0005710124969482422,4.341750052541819e-05,0.00026877721150716144,1.7552890419997426e-05,0.012742749857031334,5000,l1,liblinear,"{'C': 0.012742749857031334, 'max_iter': 5000, 'penalty': 'l1', 'solver': 'liblinear'}",0.296875,0.2992125984251969,0.2992125984251969,0.29843339895013127,0.0011019544654318027,537
233,0.00012032190958658855,4.8563054776039725e-06,0.0,0.0,0.012742749857031334,5000,l1,sag,"{'C': 0.012742749857031334, 'max_iter': 5000, 'penalty': 'l1', 'solver': 'sag'}",,,,,,561
234,0.0007867018381754557,2.3811108575380464e-05,0.00026289621988932293,6.480815581599908e-06,0.012742749857031334,5000,l1,saga,"{'C': 0.012742749857031334, 'max_iter': 5000, 'penalty': 'l1', 'solver': 'saga'}",0.703125,0.7007874015748031,0.7007874015748031,0.7015666010498688,0.0011019544654318027,433
235,0.004630168279012044,0.004322425594757884,0.00044767061869303387,0.00011570948161957228,0.012742749857031334,5000,l2,lbfgs,"{'C': 0.012742749857031334, 'max_iter': 5000, 'penalty': 'l2', 'solver': 'lbfgs'}",0.8203125,0.8267716535433071,0.8110236220472441,0.8193692585301836,0.006463611083237897,169
236,0.006589651107788086,0.005985955936160463,0.0004070599873860677,6.491361472303004e-05,0.012742749857031334,5000,l2,newton-cg,"{'C': 0.012742749857031334, 'max_iter': 5000, 'penalty': 'l2', 'solver': 'newton-cg'}",0.8203125,0.8267716535433071,0.8110236220472441,0.8193692585301836,0.006463611083237897,169
237,0.0007050832112630209,5.7237785859580915e-05,0.0018646717071533203,0.002237666884818746,0.012742749857031334,5000,l2,liblinear,"{'C': 0.012742749857031334, 'max_iter': 5000, 'penalty': 'l2', 'solver': 'liblinear'}",0.828125,0.8267716535433071,0.8267716535433071,0.8272227690288713,0.0006379736378815755,1
238,0.003163417180379232,0.0013724951918022764,0.0005899270375569662,0.00030470418834335544,0.012742749857031334,5000,l2,sag,"{'C': 0.012742749857031334, 'max_iter': 5000, 'penalty': 'l2', 'solver': 'sag'}",0.8203125,0.8267716535433071,0.8110236220472441,0.8193692585301836,0.006463611083237897,169
239,0.001069943110148112,5.366495695549224e-05,0.00027632713317871094,1.6101052313990488e-05,0.012742749857031334,5000,l2,saga,"{'C': 0.012742749857031334, 'max_iter': 5000, 'penalty': 'l2', 'solver': 'saga'}",0.8203125,0.8267716535433071,0.8110236220472441,0.8193692585301836,0.006463611083237897,169
240,0.0005214214324951172,0.0001721504318043761,0.0,0.0,0.03359818286283781,100,l1,lbfgs,"{'C': 0.03359818286283781, 'max_iter': 100, 'penalty': 'l1', 'solver': 'lbfgs'}",,,,,,561
241,0.0003714561462402344,2.3602235166100658e-06,0.0,0.0,0.03359818286283781,100,l1,newton-cg,"{'C': 0.03359818286283781, 'max_iter': 100, 'penalty': 'l1', 'solver': 'newton-cg'}",,,,,,561
242,0.0019744237263997397,0.0011679741851447147,0.0005096594492594401,0.00028770332155095155,0.03359818286283781,100,l1,liblinear,"{'C': 0.03359818286283781, 'max_iter': 100, 'penalty': 'l1', 'solver': 'liblinear'}",0.828125,0.8267716535433071,0.8267716535433071,0.8272227690288713,0.0006379736378815755,1
243,0.00012842814127604166,7.655014625071862e-06,0.0,0.0,0.03359818286283781,100,l1,sag,"{'C': 0.03359818286283781, 'max_iter': 100, 'penalty': 'l1', 'solver': 'sag'}",,,,,,561
244,0.0010633468627929688,1.5200314136980776e-05,0.00027068456013997394,5.673271273795683e-06,0.03359818286283781,100,l1,saga,"{'C': 0.03359818286283781, 'max_iter': 100, 'penalty': 'l1', 'solver': 'saga'}",0.828125,0.8267716535433071,0.8267716535433071,0.8272227690288713,0.0006379736378815755,1
245,0.001395861307779948,7.355572737909478e-05,0.00030875205993652344,2.190598416010888e-05,0.03359818286283781,100,l2,lbfgs,"{'C': 0.03359818286283781, 'max_iter': 100, 'penalty': 'l2', 'solver': 'lbfgs'}",0.828125,0.8267716535433071,0.8267716535433071,0.8272227690288713,0.0006379736378815755,1
246,0.0031249523162841797,0.0010727438482457336,0.000377655029296875,3.04809240915301e-05,0.03359818286283781,100,l2,newton-cg,"{'C': 0.03359818286283781, 'max_iter': 100, 'penalty': 'l2', 'solver': 'newton-cg'}",0.828125,0.8267716535433071,0.8267716535433071,0.8272227690288713,0.0006379736378815755,1
247,0.0007092952728271484,6.435564772272164e-05,0.00026075045267740887,6.811524180480995e-06,0.03359818286283781,100,l2,liblinear,"{'C': 0.03359818286283781, 'max_iter': 100, 'penalty': 'l2', 'solver': 'liblinear'}",0.828125,0.8267716535433071,0.8267716535433071,0.8272227690288713,0.0006379736378815755,1
248,0.0010402997334798176,3.062191485519394e-05,0.00025963783264160156,7.466220335361509e-06,0.03359818286283781,100,l2,sag,"{'C': 0.03359818286283781, 'max_iter': 100, 'penalty': 'l2', 'solver': 'sag'}",0.828125,0.8267716535433071,0.8267716535433071,0.8272227690288713,0.0006379736378815755,1
249,0.0027654170989990234,0.0022879934562883195,0.0003307660420735677,5.903490948447004e-05,0.03359818286283781,100,l2,saga,"{'C': 0.03359818286283781, 'max_iter': 100, 'penalty': 'l2', 'solver': 'saga'}",0.828125,0.8267716535433071,0.8267716535433071,0.8272227690288713,0.0006379736378815755,1
250,0.0002559820810953776,0.00016292025403034634,0.0,0.0,0.03359818286283781,1000,l1,lbfgs,"{'C': 0.03359818286283781, 'max_iter': 1000, 'penalty': 'l1', 'solver': 'lbfgs'}",,,,,,561
251,0.00044600168863932293,1.897022321619718e-05,0.0,0.0,0.03359818286283781,1000,l1,newton-cg,"{'C': 0.03359818286283781, 'max_iter': 1000, 'penalty': 'l1', 'solver': 'newton-cg'}",,,,,,561
252,0.001375754674275716,0.0006734317330965875,0.0005481243133544922,0.0003427064516467188,0.03359818286283781,1000,l1,liblinear,"{'C': 0.03359818286283781, 'max_iter': 1000, 'penalty': 'l1', 'solver': 'liblinear'}",0.828125,0.8267716535433071,0.8267716535433071,0.8272227690288713,0.0006379736378815755,1
253,0.00012842814127604166,7.655014625071862e-06,0.0,0.0,0.03359818286283781,1000,l1,sag,"{'C': 0.03359818286283781, 'max_iter': 1000, 'penalty': 'l1', 'solver': 'sag'}",,,,,,561
254,0.0011836687723795574,6.217632711074077e-05,0.0003363291422526042,2.3546240545501216e-05,0.03359818286283781,1000,l1,saga,"{'C': 0.03359818286283781, 'max_iter': 1000, 'penalty': 'l1', 'solver': 'saga'}",0.828125,0.8267716535433071,0.8267716535433071,0.8272227690288713,0.0006379736378815755,1
255,0.001341104507446289,7.594370918288955e-05,0.00029428799947102863,1.5879862654865823e-05,0.03359818286283781,1000,l2,lbfgs,"{'C': 0.03359818286283781, 'max_iter': 1000, 'penalty': 'l2', 'solver': 'lbfgs'}",0.828125,0.8267716535433071,0.8267716535433071,0.8272227690288713,0.0006379736378815755,1
256,0.0021904309590657554,7.262167127079941e-05,0.0003066062927246094,1.5851996939734292e-05,0.03359818286283781,1000,l2,newton-cg,"{'C': 0.03359818286283781, 'max_iter': 1000, 'penalty': 'l2', 'solver': 'newton-cg'}",0.828125,0.8267716535433071,0.8267716535433071,0.8272227690288713,0.0006379736378815755,1
257,0.0006973743438720703,4.2384001916428665e-05,0.0002590020497639974,2.3224575036688578e-06,0.03359818286283781,1000,l2,liblinear,"{'C': 0.03359818286283781, 'max_iter': 1000, 'penalty': 'l2', 'solver': 'liblinear'}",0.828125,0.8267716535433071,0.8267716535433071,0.8272227690288713,0.0006379736378815755,1
258,0.0010863145192464192,6.221227640317909e-05,0.0002605120340983073,7.0116504033765094e-06,0.03359818286283781,1000,l2,sag,"{'C': 0.03359818286283781, 'max_iter': 1000, 'penalty': 'l2', 'solver': 'sag'}",0.828125,0.8267716535433071,0.8267716535433071,0.8272227690288713,0.0006379736378815755,1
259,0.0009876092274983723,2.0989262208141574e-05,0.00026702880859375,2.5529720732080573e-05,0.03359818286283781,1000,l2,saga,"{'C': 0.03359818286283781, 'max_iter': 1000, 'penalty': 'l2', 'solver': 'saga'}",0.828125,0.8267716535433071,0.8267716535433071,0.8272227690288713,0.0006379736378815755,1
260,0.00012858708699544272,9.5849672273787e-06,0.0,0.0,0.03359818286283781,2500,l1,lbfgs,"{'C': 0.03359818286283781, 'max_iter': 2500, 'penalty': 'l1', 'solver': 'lbfgs'}",,,,,,561
261,0.00014742215474446615,2.917444241592328e-05,0.0,0.0,0.03359818286283781,2500,l1,newton-cg,"{'C': 0.03359818286283781, 'max_iter': 2500, 'penalty': 'l1', 'solver': 'newton-cg'}",,,,,,561
262,0.0006629625956217448,7.539692021869875e-05,0.00028204917907714844,2.6083326715331466e-05,0.03359818286283781,2500,l1,liblinear,"{'C': 0.03359818286283781, 'max_iter': 2500, 'penalty': 'l1', 'solver': 'liblinear'}",0.828125,0.8267716535433071,0.8267716535433071,0.8272227690288713,0.0006379736378815755,1
263,0.00012564659118652344,2.4853540692507252e-06,0.0,0.0,0.03359818286283781,2500,l1,sag,"{'C': 0.03359818286283781, 'max_iter': 2500, 'penalty': 'l1', 'solver': 'sag'}",,,,,,561
264,0.0011519591013590496,3.1307868836668806e-05,0.0003070831298828125,1.8235514808628982e-05,0.03359818286283781,2500,l1,saga,"{'C': 0.03359818286283781, 'max_iter': 2500, 'penalty': 'l1', 'solver': 'saga'}",0.828125,0.8267716535433071,0.8267716535433071,0.8272227690288713,0.0006379736378815755,1
265,0.004277785619099935,0.0036039159482561924,0.0007675488789876302,0.0005995293372411087,0.03359818286283781,2500,l2,lbfgs,"{'C': 0.03359818286283781, 'max_iter': 2500, 'penalty': 'l2', 'solver': 'lbfgs'}",0.828125,0.8267716535433071,0.8267716535433071,0.8272227690288713,0.0006379736378815755,1
266,0.0074549516042073565,0.0012600632252456729,0.0007712841033935547,0.0004784684886329715,0.03359818286283781,2500,l2,newton-cg,"{'C': 0.03359818286283781, 'max_iter': 2500, 'penalty': 'l2', 'solver': 'newton-cg'}",0.828125,0.8267716535433071,0.8267716535433071,0.8272227690288713,0.0006379736378815755,1
267,0.0007717609405517578,5.927503366004204e-05,0.00030541419982910156,3.05268899300942e-05,0.03359818286283781,2500,l2,liblinear,"{'C': 0.03359818286283781, 'max_iter': 2500, 'penalty': 'l2', 'solver': 'liblinear'}",0.828125,0.8267716535433071,0.8267716535433071,0.8272227690288713,0.0006379736378815755,1
268,0.0010849634806315105,5.176935526274433e-05,0.0002757708231608073,1.9585505414555693e-05,0.03359818286283781,2500,l2,sag,"{'C': 0.03359818286283781, 'max_iter': 2500, 'penalty': 'l2', 'solver': 'sag'}",0.828125,0.8267716535433071,0.8267716535433071,0.8272227690288713,0.0006379736378815755,1
269,0.0035870869954427085,0.0018219075311975241,0.0007762114206949869,0.0003370671184790877,0.03359818286283781,2500,l2,saga,"{'C': 0.03359818286283781, 'max_iter': 2500, 'penalty': 'l2', 'solver': 'saga'}",0.828125,0.8267716535433071,0.8267716535433071,0.8272227690288713,0.0006379736378815755,1
270,0.00012834866841634115,7.944106419626745e-06,0.0,0.0,0.03359818286283781,5000,l1,lbfgs,"{'C': 0.03359818286283781, 'max_iter': 5000, 'penalty': 'l1', 'solver': 'lbfgs'}",,,,,,561
271,0.00011865297953287761,8.99132768232406e-07,0.0,0.0,0.03359818286283781,5000,l1,newton-cg,"{'C': 0.03359818286283781, 'max_iter': 5000, 'penalty': 'l1', 'solver': 'newton-cg'}",,,,,,561
272,0.0006419022878011068,6.236224717138145e-05,0.0002922217051188151,3.8586671920473904e-05,0.03359818286283781,5000,l1,liblinear,"{'C': 0.03359818286283781, 'max_iter': 5000, 'penalty': 'l1', 'solver': 'liblinear'}",0.828125,0.8267716535433071,0.8267716535433071,0.8272227690288713,0.0006379736378815755,1
273,0.00012381871541341147,4.270880649103928e-06,0.0,0.0,0.03359818286283781,5000,l1,sag,"{'C': 0.03359818286283781, 'max_iter': 5000, 'penalty': 'l1', 'solver': 'sag'}",,,,,,561
274,0.001817464828491211,0.0008744115938148384,0.0008429686228434244,0.0007609350311992827,0.03359818286283781,5000,l1,saga,"{'C': 0.03359818286283781, 'max_iter': 5000, 'penalty': 'l1', 'solver': 'saga'}",0.828125,0.8267716535433071,0.8267716535433071,0.8272227690288713,0.0006379736378815755,1
275,0.0033899943033854165,0.0015179055021944986,0.0006000200907389323,0.0003345339395769941,0.03359818286283781,5000,l2,lbfgs,"{'C': 0.03359818286283781, 'max_iter': 5000, 'penalty': 'l2', 'solver': 'lbfgs'}",0.828125,0.8267716535433071,0.8267716535433071,0.8272227690288713,0.0006379736378815755,1
276,0.0021740595499674478,7.113571233976037e-05,0.0002988179524739583,2.0448785318716653e-05,0.03359818286283781,5000,l2,newton-cg,"{'C': 0.03359818286283781, 'max_iter': 5000, 'penalty': 'l2', 'solver': 'newton-cg'}",0.828125,0.8267716535433071,0.8267716535433071,0.8272227690288713,0.0006379736378815755,1
277,0.0026845932006835938,0.00038018566821273266,0.0012654463450113933,0.00032425805232670385,0.03359818286283781,5000,l2,liblinear,"{'C': 0.03359818286283781, 'max_iter': 5000, 'penalty': 'l2', 'solver': 'liblinear'}",0.828125,0.8267716535433071,0.8267716535433071,0.8272227690288713,0.0006379736378815755,1
278,0.0016146500905354817,0.0007087259073246279,0.00032178560892740887,6.133502982231508e-05,0.03359818286283781,5000,l2,sag,"{'C': 0.03359818286283781, 'max_iter': 5000, 'penalty': 'l2', 'solver': 'sag'}",0.828125,0.8267716535433071,0.8267716535433071,0.8272227690288713,0.0006379736378815755,1
279,0.00285188357035319,0.0012572831810137525,0.0009495417277018229,0.0005237406408824885,0.03359818286283781,5000,l2,saga,"{'C': 0.03359818286283781, 'max_iter': 5000, 'penalty': 'l2', 'solver': 'saga'}",0.828125,0.8267716535433071,0.8267716535433071,0.8272227690288713,0.0006379736378815755,1
280,0.0003863970438639323,1.197537597950017e-05,0.0,0.0,0.08858667904100823,100,l1,lbfgs,"{'C': 0.08858667904100823, 'max_iter': 100, 'penalty': 'l1', 'solver': 'lbfgs'}",,,,,,561
281,0.0002994537353515625,8.787937631800734e-05,0.0,0.0,0.08858667904100823,100,l1,newton-cg,"{'C': 0.08858667904100823, 'max_iter': 100, 'penalty': 'l1', 'solver': 'newton-cg'}",,,,,,561
282,0.004340012868245442,0.005192502382107514,0.0007332960764567057,0.0006327623200256116,0.08858667904100823,100,l1,liblinear,"{'C': 0.08858667904100823, 'max_iter': 100, 'penalty': 'l1', 'solver': 'liblinear'}",0.828125,0.8267716535433071,0.8267716535433071,0.8272227690288713,0.0006379736378815755,1
283,0.00043773651123046875,8.391250193580221e-05,0.0,0.0,0.08858667904100823,100,l1,sag,"{'C': 0.08858667904100823, 'max_iter': 100, 'penalty': 'l1', 'solver': 'sag'}",,,,,,561
284,0.0037600199381510415,0.00018643807801909399,0.003138383229573568,0.003063008191323769,0.08858667904100823,100,l1,saga,"{'C': 0.08858667904100823, 'max_iter': 100, 'penalty': 'l1', 'solver': 'saga'}",0.828125,0.8267716535433071,0.8267716535433071,0.8272227690288713,0.0006379736378815755,1
285,0.003696282704671224,0.0015587987372317725,0.0005980332692464193,0.0003625837023841138,0.08858667904100823,100,l2,lbfgs,"{'C': 0.08858667904100823, 'max_iter': 100, 'penalty': 'l2', 'solver': 'lbfgs'}",0.828125,0.8267716535433071,0.8267716535433071,0.8272227690288713,0.0006379736378815755,1
286,0.004530668258666992,0.0014580036821885266,0.0005710124969482422,0.000311536063132716,0.08858667904100823,100,l2,newton-cg,"{'C': 0.08858667904100823, 'max_iter': 100, 'penalty': 'l2', 'solver': 'newton-cg'}",0.828125,0.8267716535433071,0.8267716535433071,0.8272227690288713,0.0006379736378815755,1
287,0.0007994174957275391,4.3742283599137476e-05,0.0003379980723063151,4.5166461538928814e-05,0.08858667904100823,100,l2,liblinear,"{'C': 0.08858667904100823, 'max_iter': 100, 'penalty': 'l2', 'solver': 'liblinear'}",0.828125,0.8267716535433071,0.8267716535433071,0.8272227690288713,0.0006379736378815755,1
288,0.0018873214721679688,0.00033414123570357,0.0012485980987548828,0.001283655652516741,0.08858667904100823,100,l2,sag,"{'C': 0.08858667904100823, 'max_iter': 100, 'penalty': 'l2', 'solver': 'sag'}",0.828125,0.8267716535433071,0.8267716535433071,0.8272227690288713,0.0006379736378815755,1
289,0.0011429786682128906,5.9312421987896094e-05,0.0003956158955891927,0.00015729957741239019,0.08858667904100823,100,l2,saga,"{'C': 0.08858667904100823, 'max_iter': 100, 'penalty': 'l2', 'solver': 'saga'}",0.828125,0.8267716535433071,0.8267716535433071,0.8272227690288713,0.0006379736378815755,1
290,0.000322262446085612,0.00024508705800529133,0.0,0.0,0.08858667904100823,1000,l1,lbfgs,"{'C': 0.08858667904100823, 'max_iter': 1000, 'penalty': 'l1', 'solver': 'lbfgs'}",,,,,,561
291,0.00014432271321614584,1.7226005872641394e-05,0.0,0.0,0.08858667904100823,1000,l1,newton-cg,"{'C': 0.08858667904100823, 'max_iter': 1000, 'penalty': 'l1', 'solver': 'newton-cg'}",,,,,,561
292,0.000690301259358724,9.784390453144155e-05,0.00028832753499348957,3.2377168914055864e-05,0.08858667904100823,1000,l1,liblinear,"{'C': 0.08858667904100823, 'max_iter': 1000, 'penalty': 'l1', 'solver': 'liblinear'}",0.828125,0.8267716535433071,0.8267716535433071,0.8272227690288713,0.0006379736378815755,1
293,0.0004309813181559245,0.00021231102700849624,0.0,0.0,0.08858667904100823,1000,l1,sag,"{'C': 0.08858667904100823, 'max_iter': 1000, 'penalty': 'l1', 'solver': 'sag'}",,,,,,561
294,0.0030274391174316406,0.0013232769110343,0.0005533695220947266,0.0003081516247725189,0.08858667904100823,1000,l1,saga,"{'C': 0.08858667904100823, 'max_iter': 1000, 'penalty': 'l1', 'solver': 'saga'}",0.828125,0.8267716535433071,0.8267716535433071,0.8272227690288713,0.0006379736378815755,1
295,0.0013973712921142578,3.165913860114234e-05,0.00029397010803222656,1.0910092533729125e-05,0.08858667904100823,1000,l2,lbfgs,"{'C': 0.08858667904100823, 'max_iter': 1000, 'penalty': 'l2', 'solver': 'lbfgs'}",0.828125,0.8267716535433071,0.8267716535433071,0.8272227690288713,0.0006379736378815755,1
296,0.002522706985473633,0.00011737751270923746,0.0003151098887125651,3.0033381467196788e-05,0.08858667904100823,1000,l2,newton-cg,"{'C': 0.08858667904100823, 'max_iter': 1000, 'penalty': 'l2', 'solver': 'newton-cg'}",0.828125,0.8267716535433071,0.8267716535433071,0.8272227690288713,0.0006379736378815755,1
297,0.0007091363271077474,4.5769881963519444e-05,0.0002570152282714844,7.519325366029657e-06,0.08858667904100823,1000,l2,liblinear,"{'C': 0.08858667904100823, 'max_iter': 1000, 'penalty': 'l2', 'solver': 'liblinear'}",0.828125,0.8267716535433071,0.8267716535433071,0.8272227690288713,0.0006379736378815755,1
298,0.002373774846394857,0.0012150269019723019,0.0005439122517903646,0.00032389497178039625,0.08858667904100823,1000,l2,sag,"{'C': 0.08858667904100823, 'max_iter': 1000, 'penalty': 'l2', 'solver': 'sag'}",0.828125,0.8267716535433071,0.8267716535433071,0.8272227690288713,0.0006379736378815755,1
299,0.0027337074279785156,0.001078822669630144,0.0005497137705485026,0.00029082567183109703,0.08858667904100823,1000,l2,saga,"{'C': 0.08858667904100823, 'max_iter': 1000, 'penalty': 'l2', 'solver': 'saga'}",0.828125,0.8267716535433071,0.8267716535433071,0.8272227690288713,0.0006379736378815755,1
